group,mass_bin,T_bin,O2_bin,n
epipelagic,10^6 g,4.75,12.75,258
epipelagic,10^6 g,4.75,13.25,845
epipelagic,10^6 g,4.75,13.75,793
epipelagic,10^6 g,4.75,14.25,206
epipelagic,10^6 g,4.75,14.75,15
epipelagic,10^6 g,4.75,15.25,1
epipelagic,10^6 g,4.75,15.75,54
epipelagic,10^6 g,4.75,16.25,65
epipelagic,10^6 g,4.75,16.75,102
epipelagic,10^6 g,4.75,17.25,64
epipelagic,10^6 g,4.75,17.75,16
epipelagic,10^6 g,4.75,19.25,2
epipelagic,10^6 g,4.75,19.75,4
epipelagic,10^6 g,5.25,10.25,69
epipelagic,10^6 g,5.25,10.75,1
epipelagic,10^6 g,5.25,11.25,38
epipelagic,10^6 g,5.25,11.75,196
epipelagic,10^6 g,5.25,12.25,293
epipelagic,10^6 g,5.25,12.75,110
epipelagic,10^6 g,5.25,13.25,30
epipelagic,10^6 g,5.25,14.25,11
epipelagic,10^6 g,5.25,15.25,218
epipelagic,10^6 g,5.25,15.75,7
epipelagic,10^6 g,5.25,16.25,26
epipelagic,10^6 g,5.25,16.75,15
epipelagic,10^6 g,5.25,19.25,1
epipelagic,10^6 g,5.25,19.75,11
epipelagic,10^6 g,5.25,20.25,10
epipelagic,10^6 g,5.25,20.75,4
epipelagic,10^6 g,5.25,21.25,3
epipelagic,10^6 g,5.75,10.25,43
epipelagic,10^6 g,5.75,10.75,48
epipelagic,10^6 g,5.75,11.25,205
epipelagic,10^6 g,5.75,11.75,380
epipelagic,10^6 g,5.75,12.25,5
epipelagic,10^6 g,5.75,12.75,30
epipelagic,10^6 g,5.75,14.25,45
epipelagic,10^6 g,5.75,14.75,64
epipelagic,10^6 g,5.75,15.75,6
epipelagic,10^6 g,5.75,19.75,1
epipelagic,10^6 g,5.75,20.25,6
epipelagic,10^6 g,5.75,20.75,3
epipelagic,10^6 g,5.75,21.25,2
epipelagic,10^6 g,5.75,21.75,1
epipelagic,10^6 g,6.25,3.25,1
epipelagic,10^6 g,6.25,10.25,75
epipelagic,10^6 g,6.25,10.75,198
epipelagic,10^6 g,6.25,11.25,64
epipelagic,10^6 g,6.25,11.75,5
epipelagic,10^6 g,6.25,12.25,9
epipelagic,10^6 g,6.25,13.25,8
epipelagic,10^6 g,6.25,14.75,10
epipelagic,10^6 g,6.25,16.25,34
epipelagic,10^6 g,6.25,18.75,2
epipelagic,10^6 g,6.25,19.25,7
epipelagic,10^6 g,6.25,20.25,1
epipelagic,10^6 g,6.25,20.75,1
epipelagic,10^6 g,6.25,21.25,2
epipelagic,10^6 g,6.25,22.25,1
epipelagic,10^6 g,6.75,8.25,6
epipelagic,10^6 g,6.75,8.75,1
epipelagic,10^6 g,6.75,9.25,1
epipelagic,10^6 g,6.75,9.75,35
epipelagic,10^6 g,6.75,10.25,110
epipelagic,10^6 g,6.75,10.75,62
epipelagic,10^6 g,6.75,11.75,5
epipelagic,10^6 g,6.75,12.25,23
epipelagic,10^6 g,6.75,13.25,1
epipelagic,10^6 g,6.75,13.75,11
epipelagic,10^6 g,6.75,14.25,4
epipelagic,10^6 g,6.75,14.75,43
epipelagic,10^6 g,6.75,15.25,1
epipelagic,10^6 g,6.75,15.75,3
epipelagic,10^6 g,6.75,18.75,2
epipelagic,10^6 g,6.75,19.25,1
epipelagic,10^6 g,6.75,19.75,6
epipelagic,10^6 g,6.75,20.25,4
epipelagic,10^6 g,6.75,20.75,3
epipelagic,10^6 g,6.75,21.25,1
epipelagic,10^6 g,6.75,22.75,4
epipelagic,10^6 g,7.25,9.75,153
epipelagic,10^6 g,7.25,10.25,42
epipelagic,10^6 g,7.25,10.75,5
epipelagic,10^6 g,7.25,12.25,1
epipelagic,10^6 g,7.25,14.25,1
epipelagic,10^6 g,7.25,15.25,10
epipelagic,10^6 g,7.25,17.25,1
epipelagic,10^6 g,7.25,17.75,1
epipelagic,10^6 g,7.25,18.25,1
epipelagic,10^6 g,7.25,18.75,10
epipelagic,10^6 g,7.25,19.25,4
epipelagic,10^6 g,7.25,19.75,10
epipelagic,10^6 g,7.25,20.25,1
epipelagic,10^6 g,7.75,3.75,1
epipelagic,10^6 g,7.75,9.25,2
epipelagic,10^6 g,7.75,9.75,149
epipelagic,10^6 g,7.75,10.75,9
epipelagic,10^6 g,7.75,11.75,1
epipelagic,10^6 g,7.75,13.75,7
epipelagic,10^6 g,7.75,16.25,106
epipelagic,10^6 g,7.75,16.75,1
epipelagic,10^6 g,7.75,17.25,1
epipelagic,10^6 g,7.75,18.25,3
epipelagic,10^6 g,7.75,18.75,4
epipelagic,10^6 g,7.75,19.25,4
epipelagic,10^6 g,7.75,19.75,15
epipelagic,10^6 g,7.75,20.25,20
epipelagic,10^6 g,7.75,20.75,17
epipelagic,10^6 g,7.75,21.25,2
epipelagic,10^6 g,7.75,22.25,1
epipelagic,10^6 g,7.75,22.75,98
epipelagic,10^6 g,8.25,8.75,2
epipelagic,10^6 g,8.25,9.25,76
epipelagic,10^6 g,8.25,11.25,10
epipelagic,10^6 g,8.25,11.75,6
epipelagic,10^6 g,8.25,14.25,1
epipelagic,10^6 g,8.25,17.75,2
epipelagic,10^6 g,8.25,19.25,11
epipelagic,10^6 g,8.25,19.75,3
epipelagic,10^6 g,8.25,20.25,25
epipelagic,10^6 g,8.25,20.75,31
epipelagic,10^6 g,8.25,21.25,1
epipelagic,10^6 g,8.25,21.75,1
epipelagic,10^6 g,8.25,22.25,82
epipelagic,10^6 g,8.25,22.75,17
epipelagic,10^6 g,8.75,9.25,43
epipelagic,10^6 g,8.75,9.75,64
epipelagic,10^6 g,8.75,11.25,2
epipelagic,10^6 g,8.75,13.25,1
epipelagic,10^6 g,8.75,15.25,1
epipelagic,10^6 g,8.75,17.25,5
epipelagic,10^6 g,8.75,17.75,1
epipelagic,10^6 g,8.75,18.25,1
epipelagic,10^6 g,8.75,18.75,28
epipelagic,10^6 g,8.75,19.25,220
epipelagic,10^6 g,8.75,19.75,24
epipelagic,10^6 g,8.75,20.25,19
epipelagic,10^6 g,8.75,20.75,14
epipelagic,10^6 g,8.75,21.75,12
epipelagic,10^6 g,8.75,22.75,10
epipelagic,10^6 g,9.25,9.25,18
epipelagic,10^6 g,9.25,11.25,24
epipelagic,10^6 g,9.25,12.75,42
epipelagic,10^6 g,9.25,15.25,1
epipelagic,10^6 g,9.25,15.75,1
epipelagic,10^6 g,9.25,16.25,2
epipelagic,10^6 g,9.25,17.75,1
epipelagic,10^6 g,9.25,18.25,47
epipelagic,10^6 g,9.25,19.25,199
epipelagic,10^6 g,9.25,19.75,17
epipelagic,10^6 g,9.25,20.25,30
epipelagic,10^6 g,9.25,20.75,9
epipelagic,10^6 g,9.25,21.25,4
epipelagic,10^6 g,9.25,21.75,3
epipelagic,10^6 g,9.25,22.75,40
epipelagic,10^6 g,9.75,9.25,56
epipelagic,10^6 g,9.75,11.75,90
epipelagic,10^6 g,9.75,13.75,1
epipelagic,10^6 g,9.75,17.75,36
epipelagic,10^6 g,9.75,18.25,43
epipelagic,10^6 g,9.75,18.75,58
epipelagic,10^6 g,9.75,19.25,44
epipelagic,10^6 g,9.75,19.75,21
epipelagic,10^6 g,9.75,20.25,44
epipelagic,10^6 g,9.75,20.75,122
epipelagic,10^6 g,9.75,21.25,17
epipelagic,10^6 g,9.75,21.75,4
epipelagic,10^6 g,9.75,22.25,1
epipelagic,10^6 g,9.75,22.75,117
epipelagic,10^6 g,10.25,9.25,16
epipelagic,10^6 g,10.25,9.75,21
epipelagic,10^6 g,10.25,12.25,103
epipelagic,10^6 g,10.25,15.75,1
epipelagic,10^6 g,10.25,17.25,27
epipelagic,10^6 g,10.25,17.75,186
epipelagic,10^6 g,10.25,18.25,1
epipelagic,10^6 g,10.25,19.25,7
epipelagic,10^6 g,10.25,19.75,6
epipelagic,10^6 g,10.25,20.25,37
epipelagic,10^6 g,10.25,20.75,38
epipelagic,10^6 g,10.25,21.25,37
epipelagic,10^6 g,10.25,21.75,27
epipelagic,10^6 g,10.25,22.25,28
epipelagic,10^6 g,10.25,22.75,12
epipelagic,10^6 g,10.75,9.25,18
epipelagic,10^6 g,10.75,9.75,51
epipelagic,10^6 g,10.75,11.75,5
epipelagic,10^6 g,10.75,15.75,13
epipelagic,10^6 g,10.75,16.75,1
epipelagic,10^6 g,10.75,17.75,8
epipelagic,10^6 g,10.75,18.25,2
epipelagic,10^6 g,10.75,18.75,182
epipelagic,10^6 g,10.75,19.25,9
epipelagic,10^6 g,10.75,19.75,154
epipelagic,10^6 g,10.75,20.25,44
epipelagic,10^6 g,10.75,20.75,84
epipelagic,10^6 g,10.75,21.25,50
epipelagic,10^6 g,10.75,21.75,70
epipelagic,10^6 g,10.75,22.25,19
epipelagic,10^6 g,10.75,22.75,28
epipelagic,10^6 g,11.25,8.25,1
epipelagic,10^6 g,11.25,9.25,1
epipelagic,10^6 g,11.25,9.75,11
epipelagic,10^6 g,11.25,11.75,5
epipelagic,10^6 g,11.25,12.25,8
epipelagic,10^6 g,11.25,12.75,7
epipelagic,10^6 g,11.25,13.25,13
epipelagic,10^6 g,11.25,14.25,1
epipelagic,10^6 g,11.25,15.75,59
epipelagic,10^6 g,11.25,16.75,145
epipelagic,10^6 g,11.25,17.25,70
epipelagic,10^6 g,11.25,17.75,12
epipelagic,10^6 g,11.25,18.25,19
epipelagic,10^6 g,11.25,18.75,16
epipelagic,10^6 g,11.25,19.25,3
epipelagic,10^6 g,11.25,19.75,45
epipelagic,10^6 g,11.25,20.25,47
epipelagic,10^6 g,11.25,20.75,116
epipelagic,10^6 g,11.25,21.25,32
epipelagic,10^6 g,11.25,21.75,440
epipelagic,10^6 g,11.25,22.25,229
epipelagic,10^6 g,11.25,22.75,24
epipelagic,10^6 g,11.75,9.25,1
epipelagic,10^6 g,11.75,9.75,38
epipelagic,10^6 g,11.75,10.25,42
epipelagic,10^6 g,11.75,10.75,1
epipelagic,10^6 g,11.75,11.75,5
epipelagic,10^6 g,11.75,13.25,1
epipelagic,10^6 g,11.75,14.25,27
epipelagic,10^6 g,11.75,14.75,2
epipelagic,10^6 g,11.75,15.75,4
epipelagic,10^6 g,11.75,16.75,18
epipelagic,10^6 g,11.75,17.75,128
epipelagic,10^6 g,11.75,18.25,6
epipelagic,10^6 g,11.75,18.75,49
epipelagic,10^6 g,11.75,19.25,4
epipelagic,10^6 g,11.75,19.75,249
epipelagic,10^6 g,11.75,20.25,7
epipelagic,10^6 g,11.75,20.75,11
epipelagic,10^6 g,11.75,21.25,10
epipelagic,10^6 g,11.75,21.75,193
epipelagic,10^6 g,11.75,22.25,412
epipelagic,10^6 g,11.75,22.75,23
epipelagic,10^6 g,12.25,9.75,43
epipelagic,10^6 g,12.25,10.25,32
epipelagic,10^6 g,12.25,10.75,33
epipelagic,10^6 g,12.25,12.75,12
epipelagic,10^6 g,12.25,15.75,25
epipelagic,10^6 g,12.25,17.75,1
epipelagic,10^6 g,12.25,18.25,12
epipelagic,10^6 g,12.25,18.75,41
epipelagic,10^6 g,12.25,19.25,292
epipelagic,10^6 g,12.25,19.75,185
epipelagic,10^6 g,12.25,20.25,107
epipelagic,10^6 g,12.25,20.75,85
epipelagic,10^6 g,12.25,21.25,72
epipelagic,10^6 g,12.25,21.75,176
epipelagic,10^6 g,12.25,22.25,819
epipelagic,10^6 g,12.25,22.75,111
epipelagic,10^6 g,12.75,8.75,1
epipelagic,10^6 g,12.75,9.75,2
epipelagic,10^6 g,12.75,10.25,14
epipelagic,10^6 g,12.75,10.75,2
epipelagic,10^6 g,12.75,11.25,11
epipelagic,10^6 g,12.75,12.75,11
epipelagic,10^6 g,12.75,13.25,15
epipelagic,10^6 g,12.75,14.25,8
epipelagic,10^6 g,12.75,14.75,3
epipelagic,10^6 g,12.75,15.75,2
epipelagic,10^6 g,12.75,16.75,68
epipelagic,10^6 g,12.75,17.25,90
epipelagic,10^6 g,12.75,17.75,197
epipelagic,10^6 g,12.75,18.25,12
epipelagic,10^6 g,12.75,18.75,23
epipelagic,10^6 g,12.75,19.75,15
epipelagic,10^6 g,12.75,20.25,9
epipelagic,10^6 g,12.75,20.75,125
epipelagic,10^6 g,12.75,21.25,98
epipelagic,10^6 g,12.75,21.75,100
epipelagic,10^6 g,12.75,22.25,269
epipelagic,10^6 g,12.75,22.75,54
epipelagic,10^6 g,13.25,10.25,4
epipelagic,10^6 g,13.25,10.75,4
epipelagic,10^6 g,13.25,11.25,141
epipelagic,10^6 g,13.25,12.25,1
epipelagic,10^6 g,13.25,12.75,242
epipelagic,10^6 g,13.25,13.75,55
epipelagic,10^6 g,13.25,14.75,69
epipelagic,10^6 g,13.25,15.25,2
epipelagic,10^6 g,13.25,16.75,3
epipelagic,10^6 g,13.25,17.25,2
epipelagic,10^6 g,13.25,17.75,13
epipelagic,10^6 g,13.25,18.25,2
epipelagic,10^6 g,13.25,18.75,12
epipelagic,10^6 g,13.25,19.25,6
epipelagic,10^6 g,13.25,19.75,77
epipelagic,10^6 g,13.25,20.25,24
epipelagic,10^6 g,13.25,20.75,42
epipelagic,10^6 g,13.25,21.25,13
epipelagic,10^6 g,13.25,21.75,154
epipelagic,10^6 g,13.25,22.25,396
epipelagic,10^6 g,13.25,22.75,33
epipelagic,10^6 g,13.75,9.75,3
epipelagic,10^6 g,13.75,10.25,7
epipelagic,10^6 g,13.75,10.75,62
epipelagic,10^6 g,13.75,11.25,15
epipelagic,10^6 g,13.75,11.75,7
epipelagic,10^6 g,13.75,12.75,314
epipelagic,10^6 g,13.75,13.75,51
epipelagic,10^6 g,13.75,14.25,92
epipelagic,10^6 g,13.75,14.75,16
epipelagic,10^6 g,13.75,17.75,1
epipelagic,10^6 g,13.75,18.25,12
epipelagic,10^6 g,13.75,18.75,4
epipelagic,10^6 g,13.75,19.25,2
epipelagic,10^6 g,13.75,19.75,7
epipelagic,10^6 g,13.75,20.25,5
epipelagic,10^6 g,13.75,20.75,89
epipelagic,10^6 g,13.75,21.25,3
epipelagic,10^6 g,13.75,21.75,171
epipelagic,10^6 g,13.75,22.25,410
epipelagic,10^6 g,14.25,9.75,3
epipelagic,10^6 g,14.25,10.25,1
epipelagic,10^6 g,14.25,10.75,57
epipelagic,10^6 g,14.25,11.25,129
epipelagic,10^6 g,14.25,11.75,2
epipelagic,10^6 g,14.25,13.25,433
epipelagic,10^6 g,14.25,14.25,39
epipelagic,10^6 g,14.25,14.75,223
epipelagic,10^6 g,14.25,15.75,26
epipelagic,10^6 g,14.25,16.25,8
epipelagic,10^6 g,14.25,16.75,61
epipelagic,10^6 g,14.25,17.25,1
epipelagic,10^6 g,14.25,17.75,11
epipelagic,10^6 g,14.25,18.25,2
epipelagic,10^6 g,14.25,18.75,1
epipelagic,10^6 g,14.25,19.25,5
epipelagic,10^6 g,14.25,19.75,5
epipelagic,10^6 g,14.25,20.25,19
epipelagic,10^6 g,14.25,20.75,14
epipelagic,10^6 g,14.25,21.25,6
epipelagic,10^6 g,14.25,21.75,161
epipelagic,10^6 g,14.25,22.25,831
epipelagic,10^6 g,14.25,22.75,22
epipelagic,10^6 g,14.75,10.75,51
epipelagic,10^6 g,14.75,11.25,139
epipelagic,10^6 g,14.75,11.75,20
epipelagic,10^6 g,14.75,12.75,5
epipelagic,10^6 g,14.75,13.75,191
epipelagic,10^6 g,14.75,14.75,13
epipelagic,10^6 g,14.75,15.25,9
epipelagic,10^6 g,14.75,15.75,1
epipelagic,10^6 g,14.75,17.25,1
epipelagic,10^6 g,14.75,17.75,21
epipelagic,10^6 g,14.75,18.25,16
epipelagic,10^6 g,14.75,18.75,14
epipelagic,10^6 g,14.75,19.25,140
epipelagic,10^6 g,14.75,19.75,36
epipelagic,10^6 g,14.75,20.25,13
epipelagic,10^6 g,14.75,20.75,55
epipelagic,10^6 g,14.75,21.25,37
epipelagic,10^6 g,14.75,21.75,354
epipelagic,10^6 g,14.75,22.25,512
epipelagic,10^6 g,14.75,22.75,79
epipelagic,10^6 g,15.25,10.75,14
epipelagic,10^6 g,15.25,11.25,56
epipelagic,10^6 g,15.25,11.75,277
epipelagic,10^6 g,15.25,12.25,2
epipelagic,10^6 g,15.25,12.75,3
epipelagic,10^6 g,15.25,13.25,2
epipelagic,10^6 g,15.25,13.75,7
epipelagic,10^6 g,15.25,14.75,6
epipelagic,10^6 g,15.25,15.25,681
epipelagic,10^6 g,15.25,15.75,125
epipelagic,10^6 g,15.25,17.75,6
epipelagic,10^6 g,15.25,18.25,3
epipelagic,10^6 g,15.25,18.75,3
epipelagic,10^6 g,15.25,19.25,3
epipelagic,10^6 g,15.25,19.75,23
epipelagic,10^6 g,15.25,20.25,23
epipelagic,10^6 g,15.25,20.75,23
epipelagic,10^6 g,15.25,21.25,11
epipelagic,10^6 g,15.25,21.75,285
epipelagic,10^6 g,15.25,22.25,174
epipelagic,10^6 g,15.25,22.75,5
epipelagic,10^6 g,15.75,11.25,50
epipelagic,10^6 g,15.75,11.75,25
epipelagic,10^6 g,15.75,12.25,19
epipelagic,10^6 g,15.75,13.25,2
epipelagic,10^6 g,15.75,13.75,110
epipelagic,10^6 g,15.75,14.25,15
epipelagic,10^6 g,15.75,14.75,246
epipelagic,10^6 g,15.75,15.25,430
epipelagic,10^6 g,15.75,15.75,331
epipelagic,10^6 g,15.75,16.25,359
epipelagic,10^6 g,15.75,16.75,20
epipelagic,10^6 g,15.75,17.25,82
epipelagic,10^6 g,15.75,17.75,2
epipelagic,10^6 g,15.75,18.25,5
epipelagic,10^6 g,15.75,18.75,8
epipelagic,10^6 g,15.75,19.75,3
epipelagic,10^6 g,15.75,20.25,12
epipelagic,10^6 g,15.75,20.75,17
epipelagic,10^6 g,15.75,21.25,16
epipelagic,10^6 g,15.75,21.75,15
epipelagic,10^6 g,15.75,22.25,453
epipelagic,10^6 g,15.75,22.75,14
epipelagic,10^6 g,16.25,10.25,1
epipelagic,10^6 g,16.25,11.25,5
epipelagic,10^6 g,16.25,11.75,9
epipelagic,10^6 g,16.25,12.25,92
epipelagic,10^6 g,16.25,12.75,19
epipelagic,10^6 g,16.25,13.75,13
epipelagic,10^6 g,16.25,15.25,350
epipelagic,10^6 g,16.25,15.75,6
epipelagic,10^6 g,16.25,16.25,927
epipelagic,10^6 g,16.25,16.75,332
epipelagic,10^6 g,16.25,18.25,23
epipelagic,10^6 g,16.25,18.75,9
epipelagic,10^6 g,16.25,19.75,4
epipelagic,10^6 g,16.25,20.25,8
epipelagic,10^6 g,16.25,20.75,16
epipelagic,10^6 g,16.25,21.25,92
epipelagic,10^6 g,16.25,21.75,203
epipelagic,10^6 g,16.25,22.25,127
epipelagic,10^6 g,16.25,22.75,158
epipelagic,10^6 g,16.75,11.25,1
epipelagic,10^6 g,16.75,11.75,8
epipelagic,10^6 g,16.75,12.25,6
epipelagic,10^6 g,16.75,12.75,42
epipelagic,10^6 g,16.75,13.75,4
epipelagic,10^6 g,16.75,14.25,3
epipelagic,10^6 g,16.75,15.25,87
epipelagic,10^6 g,16.75,15.75,652
epipelagic,10^6 g,16.75,16.25,864
epipelagic,10^6 g,16.75,16.75,239
epipelagic,10^6 g,16.75,17.25,40
epipelagic,10^6 g,16.75,17.75,6
epipelagic,10^6 g,16.75,18.25,2
epipelagic,10^6 g,16.75,18.75,1
epipelagic,10^6 g,16.75,19.25,2
epipelagic,10^6 g,16.75,19.75,144
epipelagic,10^6 g,16.75,20.25,4
epipelagic,10^6 g,16.75,20.75,5
epipelagic,10^6 g,16.75,21.25,229
epipelagic,10^6 g,16.75,21.75,232
epipelagic,10^6 g,16.75,22.25,101
epipelagic,10^6 g,16.75,22.75,53
epipelagic,10^6 g,17.25,11.75,150
epipelagic,10^6 g,17.25,12.25,261
epipelagic,10^6 g,17.25,12.75,49
epipelagic,10^6 g,17.25,13.25,119
epipelagic,10^6 g,17.25,13.75,74
epipelagic,10^6 g,17.25,14.75,4
epipelagic,10^6 g,17.25,15.75,577
epipelagic,10^6 g,17.25,16.25,132
epipelagic,10^6 g,17.25,16.75,116
epipelagic,10^6 g,17.25,17.25,53
epipelagic,10^6 g,17.25,17.75,1
epipelagic,10^6 g,17.25,18.25,3
epipelagic,10^6 g,17.25,18.75,17
epipelagic,10^6 g,17.25,19.25,9
epipelagic,10^6 g,17.25,19.75,6
epipelagic,10^6 g,17.25,20.25,23
epipelagic,10^6 g,17.25,20.75,8
epipelagic,10^6 g,17.25,21.25,145
epipelagic,10^6 g,17.25,21.75,7
epipelagic,10^6 g,17.25,22.25,239
epipelagic,10^6 g,17.25,22.75,26
epipelagic,10^6 g,17.75,9.25,1
epipelagic,10^6 g,17.75,11.75,2
epipelagic,10^6 g,17.75,12.75,426
epipelagic,10^6 g,17.75,13.25,147
epipelagic,10^6 g,17.75,13.75,52
epipelagic,10^6 g,17.75,14.75,17
epipelagic,10^6 g,17.75,15.75,315
epipelagic,10^6 g,17.75,16.25,656
epipelagic,10^6 g,17.75,16.75,117
epipelagic,10^6 g,17.75,17.25,56
epipelagic,10^6 g,17.75,17.75,12
epipelagic,10^6 g,17.75,18.25,8
epipelagic,10^6 g,17.75,18.75,10
epipelagic,10^6 g,17.75,19.25,1
epipelagic,10^6 g,17.75,19.75,3
epipelagic,10^6 g,17.75,20.25,27
epipelagic,10^6 g,17.75,20.75,12
epipelagic,10^6 g,17.75,21.25,27
epipelagic,10^6 g,17.75,21.75,23
epipelagic,10^6 g,17.75,22.25,113
epipelagic,10^6 g,17.75,22.75,2
epipelagic,10^6 g,18.25,9.75,1
epipelagic,10^6 g,18.25,12.75,56
epipelagic,10^6 g,18.25,13.25,198
epipelagic,10^6 g,18.25,13.75,171
epipelagic,10^6 g,18.25,14.25,15
epipelagic,10^6 g,18.25,14.75,132
epipelagic,10^6 g,18.25,15.25,1
epipelagic,10^6 g,18.25,15.75,11
epipelagic,10^6 g,18.25,16.25,41
epipelagic,10^6 g,18.25,16.75,88
epipelagic,10^6 g,18.25,17.25,242
epipelagic,10^6 g,18.25,17.75,46
epipelagic,10^6 g,18.25,18.25,2
epipelagic,10^6 g,18.25,18.75,4
epipelagic,10^6 g,18.25,19.25,4
epipelagic,10^6 g,18.25,19.75,2
epipelagic,10^6 g,18.25,20.25,9
epipelagic,10^6 g,18.25,20.75,7
epipelagic,10^6 g,18.25,21.25,250
epipelagic,10^6 g,18.25,21.75,30
epipelagic,10^6 g,18.25,22.25,110
epipelagic,10^6 g,18.75,12.75,1
epipelagic,10^6 g,18.75,13.25,48
epipelagic,10^6 g,18.75,13.75,36
epipelagic,10^6 g,18.75,14.25,188
epipelagic,10^6 g,18.75,14.75,76
epipelagic,10^6 g,18.75,15.25,135
epipelagic,10^6 g,18.75,15.75,28
epipelagic,10^6 g,18.75,16.75,51
epipelagic,10^6 g,18.75,17.25,10
epipelagic,10^6 g,18.75,17.75,47
epipelagic,10^6 g,18.75,18.25,27
epipelagic,10^6 g,18.75,18.75,9
epipelagic,10^6 g,18.75,19.25,5
epipelagic,10^6 g,18.75,19.75,10
epipelagic,10^6 g,18.75,20.25,6
epipelagic,10^6 g,18.75,20.75,2
epipelagic,10^6 g,18.75,21.25,72
epipelagic,10^6 g,18.75,21.75,84
epipelagic,10^6 g,18.75,22.25,80
epipelagic,10^6 g,18.75,22.75,2
epipelagic,10^6 g,19.25,14.25,40
epipelagic,10^6 g,19.25,14.75,144
epipelagic,10^6 g,19.25,15.25,21
epipelagic,10^6 g,19.25,15.75,3
epipelagic,10^6 g,19.25,16.25,165
epipelagic,10^6 g,19.25,17.25,12
epipelagic,10^6 g,19.25,17.75,81
epipelagic,10^6 g,19.25,18.25,13
epipelagic,10^6 g,19.25,18.75,58
epipelagic,10^6 g,19.25,19.25,14
epipelagic,10^6 g,19.25,19.75,12
epipelagic,10^6 g,19.25,20.25,5
epipelagic,10^6 g,19.25,20.75,10
epipelagic,10^6 g,19.25,21.25,137
epipelagic,10^6 g,19.25,21.75,67
epipelagic,10^6 g,19.25,22.25,19
epipelagic,10^6 g,19.25,22.75,3
epipelagic,10^6 g,19.75,14.25,4
epipelagic,10^6 g,19.75,14.75,19
epipelagic,10^6 g,19.75,15.25,52
epipelagic,10^6 g,19.75,15.75,175
epipelagic,10^6 g,19.75,16.25,1
epipelagic,10^6 g,19.75,16.75,33
epipelagic,10^6 g,19.75,17.25,3
epipelagic,10^6 g,19.75,17.75,112
epipelagic,10^6 g,19.75,18.25,42
epipelagic,10^6 g,19.75,18.75,83
epipelagic,10^6 g,19.75,19.25,9
epipelagic,10^6 g,19.75,19.75,33
epipelagic,10^6 g,19.75,20.25,5
epipelagic,10^6 g,19.75,20.75,14
epipelagic,10^6 g,19.75,21.25,257
epipelagic,10^6 g,19.75,21.75,373
epipelagic,10^6 g,19.75,22.25,56
epipelagic,10^6 g,19.75,22.75,32
epipelagic,10^6 g,20.25,12.75,1
epipelagic,10^6 g,20.25,15.25,13
epipelagic,10^6 g,20.25,15.75,80
epipelagic,10^6 g,20.25,16.25,80
epipelagic,10^6 g,20.25,16.75,5
epipelagic,10^6 g,20.25,17.25,1
epipelagic,10^6 g,20.25,17.75,10
epipelagic,10^6 g,20.25,18.25,16
epipelagic,10^6 g,20.25,18.75,8
epipelagic,10^6 g,20.25,19.25,5
epipelagic,10^6 g,20.25,19.75,21
epipelagic,10^6 g,20.25,20.25,26
epipelagic,10^6 g,20.25,20.75,95
epipelagic,10^6 g,20.25,21.25,661
epipelagic,10^6 g,20.25,21.75,433
epipelagic,10^6 g,20.25,22.25,107
epipelagic,10^6 g,20.25,22.75,909
epipelagic,10^6 g,20.75,14.75,1
epipelagic,10^6 g,20.75,15.75,61
epipelagic,10^6 g,20.75,16.25,32
epipelagic,10^6 g,20.75,16.75,367
epipelagic,10^6 g,20.75,17.25,55
epipelagic,10^6 g,20.75,17.75,299
epipelagic,10^6 g,20.75,18.25,12
epipelagic,10^6 g,20.75,18.75,6
epipelagic,10^6 g,20.75,19.25,4
epipelagic,10^6 g,20.75,19.75,42
epipelagic,10^6 g,20.75,20.25,11
epipelagic,10^6 g,20.75,20.75,44
epipelagic,10^6 g,20.75,21.25,53
epipelagic,10^6 g,20.75,21.75,367
epipelagic,10^6 g,20.75,22.25,63
epipelagic,10^6 g,20.75,22.75,265
epipelagic,10^6 g,21.25,15.25,4
epipelagic,10^6 g,21.25,15.75,8
epipelagic,10^6 g,21.25,16.75,4
epipelagic,10^6 g,21.25,17.25,48
epipelagic,10^6 g,21.25,17.75,141
epipelagic,10^6 g,21.25,18.25,21
epipelagic,10^6 g,21.25,18.75,149
epipelagic,10^6 g,21.25,19.25,8
epipelagic,10^6 g,21.25,19.75,24
epipelagic,10^6 g,21.25,20.25,7
epipelagic,10^6 g,21.25,20.75,69
epipelagic,10^6 g,21.25,21.25,285
epipelagic,10^6 g,21.25,21.75,169
epipelagic,10^6 g,21.25,22.25,46
epipelagic,10^6 g,21.25,22.75,96
epipelagic,10^6 g,21.75,13.75,1
epipelagic,10^6 g,21.75,16.25,6
epipelagic,10^6 g,21.75,17.25,26
epipelagic,10^6 g,21.75,17.75,87
epipelagic,10^6 g,21.75,18.25,71
epipelagic,10^6 g,21.75,18.75,15
epipelagic,10^6 g,21.75,19.25,21
epipelagic,10^6 g,21.75,19.75,28
epipelagic,10^6 g,21.75,20.25,64
epipelagic,10^6 g,21.75,20.75,60
epipelagic,10^6 g,21.75,21.25,644
epipelagic,10^6 g,21.75,21.75,304
epipelagic,10^6 g,21.75,22.25,45
epipelagic,10^6 g,21.75,22.75,6
epipelagic,10^6 g,22.25,13.75,1
epipelagic,10^6 g,22.25,15.25,1
epipelagic,10^6 g,22.25,15.75,7
epipelagic,10^6 g,22.25,16.25,6
epipelagic,10^6 g,22.25,16.75,15
epipelagic,10^6 g,22.25,17.25,146
epipelagic,10^6 g,22.25,17.75,2
